student_id,model,model_label,run,total_score,total_points,norm_score,ta1_total_score,ta2_total_score,ta3_total_score,ta_avg,ta_std,llm_bias,llm_abs_error,llm_grade,ta_avg_grade,is_outlier,llm_call_time_taken
15,global.anthropic.claude-haiku-4-5-20251001-v1:0,Claude Haiku,2,56.0,133.0,0.42105263157894735,74.0,44.0,63.0,60.333333333333336,15.17673658377628,-4.333333333333336,4.333333333333336,0,0,False,26.955892324447632
15,global.anthropic.claude-haiku-4-5-20251001-v1:0,Claude Haiku,3,59.0,133.0,0.44360902255639095,74.0,44.0,63.0,60.333333333333336,15.17673658377628,-1.3333333333333357,1.3333333333333357,0,0,False,25.162903547286987
15,gemini-2.5-pro,Gemini 2.5 Pro,1,58.0,133.0,0.43609022556390975,74.0,44.0,63.0,60.333333333333336,15.17673658377628,-2.3333333333333357,2.3333333333333357,0,0,False,33.469258546829224
15,gemini-2.5-pro,Gemini 2.5 Pro,2,58.0,133.0,0.43609022556390975,74.0,44.0,63.0,60.333333333333336,15.17673658377628,-2.3333333333333357,2.3333333333333357,0,0,False,32.19094228744507
15,gemini-2.5-pro,Gemini 2.5 Pro,3,58.0,133.0,0.43609022556390975,74.0,44.0,63.0,60.333333333333336,15.17673658377628,-2.3333333333333357,2.3333333333333357,0,0,False,31.956847429275516
15,gemini-2.5-flash,Gemini 2.5 Flash,1,59.0,133.0,0.44360902255639095,74.0,44.0,63.0,60.333333333333336,15.17673658377628,-1.3333333333333357,1.3333333333333357,0,0,False,12.089682340621948
15,gemini-2.5-flash,Gemini 2.5 Flash,2,58.0,133.0,0.43609022556390975,74.0,44.0,63.0,60.333333333333336,15.17673658377628,-2.3333333333333357,2.3333333333333357,0,0,False,12.737866640090942
15,gemini-2.5-flash,Gemini 2.5 Flash,3,54.0,133.0,0.40601503759398494,74.0,44.0,63.0,60.333333333333336,15.17673658377628,-6.333333333333336,6.333333333333336,0,0,False,14.213056087493896
16,gpt-5,GPT-5,1,60.0,133.0,0.45112781954887216,84.0,50.0,89.0,74.33333333333333,21.22105872319601,-14.333333333333329,14.333333333333329,0,0,False,262.77886176109314
16,gpt-5,GPT-5,2,57.0,133.0,0.42857142857142855,84.0,50.0,89.0,74.33333333333333,21.22105872319601,-17.33333333333333,17.33333333333333,0,0,False,175.07101202011108
16,gpt-5,GPT-5,3,60.0,133.0,0.45112781954887216,84.0,50.0,89.0,74.33333333333333,21.22105872319601,-14.333333333333329,14.333333333333329,0,0,False,144.2680146694183
16,gpt-4o,GPT-4o,1,76.5,133.0,0.575187969924812,84.0,50.0,89.0,74.33333333333333,21.22105872319601,2.1666666666666714,2.1666666666666714,0,0,False,8.905268907546997
16,gpt-4o,GPT-4o,2,76.5,133.0,0.575187969924812,84.0,50.0,89.0,74.33333333333333,21.22105872319601,2.1666666666666714,2.1666666666666714,0,0,False,8.119892358779907
16,gpt-4o,GPT-4o,3,76.5,133.0,0.575187969924812,84.0,50.0,89.0,74.33333333333333,21.22105872319601,2.1666666666666714,2.1666666666666714,0,0,False,8.602332592010498
16,global.anthropic.claude-opus-4-6-v1,Claude Opus,1,66.0,133.0,0.49624060150375937,84.0,50.0,89.0,74.33333333333333,21.22105872319601,-8.333333333333329,8.333333333333329,0,0,False,52.83716416358948
16,global.anthropic.claude-opus-4-6-v1,Claude Opus,2,74.0,133.0,0.556390977443609,84.0,50.0,89.0,74.33333333333333,21.22105872319601,-0.3333333333333286,0.3333333333333286,0,0,False,51.0540132522583
16,global.anthropic.claude-opus-4-6-v1,Claude Opus,3,70.0,133.0,0.5263157894736842,84.0,50.0,89.0,74.33333333333333,21.22105872319601,-4.333333333333329,4.333333333333329,0,0,False,49.057634353637695
16,global.anthropic.claude-sonnet-4-6,Claude Sonnet,1,70.0,133.0,0.5263157894736842,84.0,50.0,89.0,74.33333333333333,21.22105872319601,-4.333333333333329,4.333333333333329,0,0,False,56.42366909980774
16,global.anthropic.claude-sonnet-4-6,Claude Sonnet,2,70.0,133.0,0.5263157894736842,84.0,50.0,89.0,74.33333333333333,21.22105872319601,-4.333333333333329,4.333333333333329,0,0,False,63.05615735054016
16,global.anthropic.claude-sonnet-4-6,Claude Sonnet,3,70.0,133.0,0.5263157894736842,84.0,50.0,89.0,74.33333333333333,21.22105872319601,-4.333333333333329,4.333333333333329,0,0,False,61.91164708137512
16,global.anthropic.claude-haiku-4-5-20251001-v1:0,Claude Haiku,1,62.5,133.0,0.4699248120300752,84.0,50.0,89.0,74.33333333333333,21.22105872319601,-11.833333333333329,11.833333333333329,0,0,False,28.142199993133545
16,global.anthropic.claude-haiku-4-5-20251001-v1:0,Claude Haiku,2,58.5,133.0,0.4398496240601504,84.0,50.0,89.0,74.33333333333333,21.22105872319601,-15.833333333333329,15.833333333333329,0,0,False,30.40147590637207
16,global.anthropic.claude-haiku-4-5-20251001-v1:0,Claude Haiku,3,56.5,133.0,0.424812030075188,84.0,50.0,89.0,74.33333333333333,21.22105872319601,-17.83333333333333,17.83333333333333,0,0,False,32.59791612625122
16,gemini-2.5-pro,Gemini 2.5 Pro,1,77.5,133.0,0.5827067669172933,84.0,50.0,89.0,74.33333333333333,21.22105872319601,3.1666666666666714,3.1666666666666714,0,0,False,36.469417333602905
16,gemini-2.5-pro,Gemini 2.5 Pro,2,0.0,133.0,0.0,84.0,50.0,89.0,74.33333333333333,21.22105872319601,-74.33333333333333,74.33333333333333,0,0,True,44.10296654701233
16,gemini-2.5-pro,Gemini 2.5 Pro,3,86.0,133.0,0.6466165413533834,84.0,50.0,89.0,74.33333333333333,21.22105872319601,11.666666666666671,11.666666666666671,1,0,False,36.013774394989014
16,gemini-2.5-flash,Gemini 2.5 Flash,1,73.0,133.0,0.5488721804511278,84.0,50.0,89.0,74.33333333333333,21.22105872319601,-1.3333333333333286,1.3333333333333286,0,0,False,54.96195316314697
16,gemini-2.5-flash,Gemini 2.5 Flash,2,79.5,133.0,0.5977443609022557,84.0,50.0,89.0,74.33333333333333,21.22105872319601,5.166666666666671,5.166666666666671,0,0,False,25.91639804840088
16,gemini-2.5-flash,Gemini 2.5 Flash,3,69.0,133.0,0.518796992481203,84.0,50.0,89.0,74.33333333333333,21.22105872319601,-5.333333333333329,5.333333333333329,0,0,False,24.421002864837646
17,gpt-5,GPT-5,1,38.0,133.0,0.2857142857142857,42.0,22.0,43.0,35.666666666666664,11.846237095944574,2.3333333333333357,2.3333333333333357,0,0,False,179.98711776733398
17,gpt-5,GPT-5,2,34.0,133.0,0.2556390977443609,42.0,22.0,43.0,35.666666666666664,11.846237095944574,-1.6666666666666643,1.6666666666666643,0,0,False,172.7221326828003
17,gpt-5,GPT-5,3,46.0,133.0,0.3458646616541353,42.0,22.0,43.0,35.666666666666664,11.846237095944574,10.333333333333336,10.333333333333336,0,0,False,148.471919298172
17,gpt-4o,GPT-4o,1,26.0,133.0,0.19548872180451127,42.0,22.0,43.0,35.666666666666664,11.846237095944574,-9.666666666666664,9.666666666666664,0,0,False,6.723413467407227
17,gpt-4o,GPT-4o,2,26.0,133.0,0.19548872180451127,42.0,22.0,43.0,35.666666666666664,11.846237095944574,-9.666666666666664,9.666666666666664,0,0,False,8.273818969726562
17,gpt-4o,GPT-4o,3,35.0,133.0,0.2631578947368421,42.0,22.0,43.0,35.666666666666664,11.846237095944574,-0.6666666666666643,0.6666666666666643,0,0,False,8.549050092697144
17,global.anthropic.claude-opus-4-6-v1,Claude Opus,1,50.0,133.0,0.37593984962406013,42.0,22.0,43.0,35.666666666666664,11.846237095944574,14.333333333333336,14.333333333333336,0,0,False,60.70735859870911
17,global.anthropic.claude-opus-4-6-v1,Claude Opus,2,51.0,133.0,0.38345864661654133,42.0,22.0,43.0,35.666666666666664,11.846237095944574,15.333333333333336,15.333333333333336,0,0,False,54.53302836418152
17,global.anthropic.claude-opus-4-6-v1,Claude Opus,3,46.0,133.0,0.3458646616541353,42.0,22.0,43.0,35.666666666666664,11.846237095944574,10.333333333333336,10.333333333333336,0,0,False,63.37129545211792
17,global.anthropic.claude-sonnet-4-6,Claude Sonnet,1,44.0,133.0,0.3308270676691729,42.0,22.0,43.0,35.666666666666664,11.846237095944574,8.333333333333336,8.333333333333336,0,0,False,57.98562574386597
17,global.anthropic.claude-sonnet-4-6,Claude Sonnet,2,56.0,133.0,0.42105263157894735,42.0,22.0,43.0,35.666666666666664,11.846237095944574,20.333333333333336,20.333333333333336,0,0,False,50.48343420028687
17,global.anthropic.claude-sonnet-4-6,Claude Sonnet,3,49.0,133.0,0.3684210526315789,42.0,22.0,43.0,35.666666666666664,11.846237095944574,13.333333333333336,13.333333333333336,0,0,False,56.23830986022949
17,global.anthropic.claude-haiku-4-5-20251001-v1:0,Claude Haiku,1,42.5,133.0,0.31954887218045114,42.0,22.0,43.0,35.666666666666664,11.846237095944574,6.833333333333336,6.833333333333336,0,0,False,28.383448362350464
17,global.anthropic.claude-haiku-4-5-20251001-v1:0,Claude Haiku,2,40.5,133.0,0.30451127819548873,42.0,22.0,43.0,35.666666666666664,11.846237095944574,4.833333333333336,4.833333333333336,0,0,False,27.737643241882324
17,global.anthropic.claude-haiku-4-5-20251001-v1:0,Claude Haiku,3,33.5,133.0,0.2518796992481203,42.0,22.0,43.0,35.666666666666664,11.846237095944574,-2.1666666666666643,2.1666666666666643,0,0,False,26.241003274917603
17,gemini-2.5-pro,Gemini 2.5 Pro,1,37.0,133.0,0.2781954887218045,42.0,22.0,43.0,35.666666666666664,11.846237095944574,1.3333333333333357,1.3333333333333357,0,0,False,37.54796934127808
17,gemini-2.5-pro,Gemini 2.5 Pro,2,47.0,133.0,0.3533834586466165,42.0,22.0,43.0,35.666666666666664,11.846237095944574,11.333333333333336,11.333333333333336,0,0,False,38.76131582260132
17,gemini-2.5-pro,Gemini 2.5 Pro,3,34.0,133.0,0.2556390977443609,42.0,22.0,43.0,35.666666666666664,11.846237095944574,-1.6666666666666643,1.6666666666666643,0,0,False,32.29643654823303
17,gemini-2.5-flash,Gemini 2.5 Flash,1,23.0,133.0,0.17293233082706766,42.0,22.0,43.0,35.666666666666664,11.846237095944574,-12.666666666666664,12.666666666666664,0,0,False,27.782231092453003
17,gemini-2.5-flash,Gemini 2.5 Flash,2,41.0,133.0,0.3082706766917293,42.0,22.0,43.0,35.666666666666664,11.846237095944574,5.333333333333336,5.333333333333336,0,0,False,52.2497866153717
17,gemini-2.5-flash,Gemini 2.5 Flash,3,35.0,133.0,0.2631578947368421,42.0,22.0,43.0,35.666666666666664,11.846237095944574,-0.6666666666666643,0.6666666666666643,0,0,False,28.941713094711304
18,gpt-5,GPT-5,1,66.0,133.0,0.49624060150375937,99.0,60.0,101.0,86.66666666666667,23.115651263447745,-20.66666666666667,20.66666666666667,0,1,False,184.5211675167084
18,gpt-5,GPT-5,2,87.0,133.0,0.6541353383458647,99.0,60.0,101.0,86.66666666666667,23.115651263447745,0.3333333333333286,0.3333333333333286,1,1,False,172.87838459014893
18,gpt-5,GPT-5,3,68.0,133.0,0.5112781954887218,99.0,60.0,101.0,86.66666666666667,23.115651263447745,-18.66666666666667,18.66666666666667,0,1,False,143.38313722610474
18,gpt-4o,GPT-4o,1,59.5,133.0,0.4473684210526316,99.0,60.0,101.0,86.66666666666667,23.115651263447745,-27.16666666666667,27.16666666666667,0,1,False,7.139183044433594
18,gpt-4o,GPT-4o,2,47.0,133.0,0.3533834586466165,99.0,60.0,101.0,86.66666666666667,23.115651263447745,-39.66666666666667,39.66666666666667,0,1,False,14.238202810287476
18,gpt-4o,GPT-4o,3,59.0,133.0,0.44360902255639095,99.0,60.0,101.0,86.66666666666667,23.115651263447745,-27.66666666666667,27.66666666666667,0,1,False,9.480953931808472
18,global.anthropic.claude-opus-4-6-v1,Claude Opus,1,78.0,133.0,0.5864661654135338,99.0,60.0,101.0,86.66666666666667,23.115651263447745,-8.666666666666671,8.666666666666671,0,1,False,66.02497887611389
18,global.anthropic.claude-opus-4-6-v1,Claude Opus,2,73.0,133.0,0.5488721804511278,99.0,60.0,101.0,86.66666666666667,23.115651263447745,-13.666666666666671,13.666666666666671,0,1,False,54.44580411911011
18,global.anthropic.claude-opus-4-6-v1,Claude Opus,3,72.0,133.0,0.5413533834586466,99.0,60.0,101.0,86.66666666666667,23.115651263447745,-14.666666666666671,14.666666666666671,0,1,False,61.819551944732666
18,global.anthropic.claude-sonnet-4-6,Claude Sonnet,1,69.0,133.0,0.518796992481203,99.0,60.0,101.0,86.66666666666667,23.115651263447745,-17.66666666666667,17.66666666666667,0,1,False,57.32819056510925
18,global.anthropic.claude-sonnet-4-6,Claude Sonnet,2,70.0,133.0,0.5263157894736842,99.0,60.0,101.0,86.66666666666667,23.115651263447745,-16.66666666666667,16.66666666666667,0,1,False,55.8618381023407
18,global.anthropic.claude-sonnet-4-6,Claude Sonnet,3,84.0,133.0,0.631578947368421,99.0,60.0,101.0,86.66666666666667,23.115651263447745,-2.6666666666666714,2.6666666666666714,1,1,False,55.6471061706543
18,global.anthropic.claude-haiku-4-5-20251001-v1:0,Claude Haiku,1,54.0,133.0,0.40601503759398494,99.0,60.0,101.0,86.66666666666667,23.115651263447745,-32.66666666666667,32.66666666666667,0,1,False,28.611820697784424
18,global.anthropic.claude-haiku-4-5-20251001-v1:0,Claude Haiku,2,61.0,133.0,0.45864661654135336,99.0,60.0,101.0,86.66666666666667,23.115651263447745,-25.66666666666667,25.66666666666667,0,1,False,27.049755811691284
18,global.anthropic.claude-haiku-4-5-20251001-v1:0,Claude Haiku,3,60.5,133.0,0.4548872180451128,99.0,60.0,101.0,86.66666666666667,23.115651263447745,-26.16666666666667,26.16666666666667,0,1,False,26.42331075668335
18,gemini-2.5-pro,Gemini 2.5 Pro,1,101.0,133.0,0.7593984962406015,99.0,60.0,101.0,86.66666666666667,23.115651263447745,14.333333333333329,14.333333333333329,2,1,False,40.549039125442505
18,gemini-2.5-pro,Gemini 2.5 Pro,2,88.0,133.0,0.6616541353383458,99.0,60.0,101.0,86.66666666666667,23.115651263447745,1.3333333333333286,1.3333333333333286,1,1,False,48.33401894569397
18,gemini-2.5-pro,Gemini 2.5 Pro,3,95.0,133.0,0.7142857142857143,99.0,60.0,101.0,86.66666666666667,23.115651263447745,8.333333333333329,8.333333333333329,2,1,False,42.77157521247864
18,gemini-2.5-flash,Gemini 2.5 Flash,1,85.0,133.0,0.6390977443609023,99.0,60.0,101.0,86.66666666666667,23.115651263447745,-1.6666666666666714,1.6666666666666714,1,1,False,24.208467721939087
18,gemini-2.5-flash,Gemini 2.5 Flash,2,57.0,133.0,0.42857142857142855,99.0,60.0,101.0,86.66666666666667,23.115651263447745,-29.66666666666667,29.66666666666667,0,1,False,32.6613655090332
18,gemini-2.5-flash,Gemini 2.5 Flash,3,83.0,133.0,0.6240601503759399,99.0,60.0,101.0,86.66666666666667,23.115651263447745,-3.6666666666666714,3.6666666666666714,1,1,False,68.72054266929626
19,gpt-5,GPT-5,1,58.0,133.0,0.43609022556390975,78.5,58.5,82.0,73.0,12.678722333105966,-15.0,15.0,0,0,False,130.38706922531128
19,gpt-5,GPT-5,2,51.0,133.0,0.38345864661654133,78.5,58.5,82.0,73.0,12.678722333105966,-22.0,22.0,0,0,False,156.20178318023682
19,gpt-5,GPT-5,3,51.0,133.0,0.38345864661654133,78.5,58.5,82.0,73.0,12.678722333105966,-22.0,22.0,0,0,False,133.28760600090027
19,gpt-4o,GPT-4o,1,41.0,133.0,0.3082706766917293,78.5,58.5,82.0,73.0,12.678722333105966,-32.0,32.0,0,0,False,10.021706819534302
19,gpt-4o,GPT-4o,2,44.0,133.0,0.3308270676691729,78.5,58.5,82.0,73.0,12.678722333105966,-29.0,29.0,0,0,False,10.944470405578612
19,gpt-4o,GPT-4o,3,41.0,133.0,0.3082706766917293,78.5,58.5,82.0,73.0,12.678722333105966,-32.0,32.0,0,0,False,10.191233158111572
19,global.anthropic.claude-opus-4-6-v1,Claude Opus,1,58.0,133.0,0.43609022556390975,78.5,58.5,82.0,73.0,12.678722333105966,-15.0,15.0,0,0,False,60.346609354019165
19,global.anthropic.claude-opus-4-6-v1,Claude Opus,2,48.0,133.0,0.3609022556390977,78.5,58.5,82.0,73.0,12.678722333105966,-25.0,25.0,0,0,False,74.30312514305115
19,global.anthropic.claude-opus-4-6-v1,Claude Opus,3,47.0,133.0,0.3533834586466165,78.5,58.5,82.0,73.0,12.678722333105966,-26.0,26.0,0,0,False,63.83380913734436
19,global.anthropic.claude-sonnet-4-6,Claude Sonnet,1,52.0,133.0,0.39097744360902253,78.5,58.5,82.0,73.0,12.678722333105966,-21.0,21.0,0,0,False,61.19186305999756
19,global.anthropic.claude-sonnet-4-6,Claude Sonnet,2,47.0,133.0,0.3533834586466165,78.5,58.5,82.0,73.0,12.678722333105966,-26.0,26.0,0,0,False,60.7418897151947
19,global.anthropic.claude-sonnet-4-6,Claude Sonnet,3,56.5,133.0,0.424812030075188,78.5,58.5,82.0,73.0,12.678722333105966,-16.5,16.5,0,0,False,59.33942651748657
19,global.anthropic.claude-haiku-4-5-20251001-v1:0,Claude Haiku,1,54.5,133.0,0.40977443609022557,78.5,58.5,82.0,73.0,12.678722333105966,-18.5,18.5,0,0,False,26.59944486618042
19,global.anthropic.claude-haiku-4-5-20251001-v1:0,Claude Haiku,2,50.5,133.0,0.37969924812030076,78.5,58.5,82.0,73.0,12.678722333105966,-22.5,22.5,0,0,False,26.985684394836422
19,global.anthropic.claude-haiku-4-5-20251001-v1:0,Claude Haiku,3,49.5,133.0,0.37218045112781956,78.5,58.5,82.0,73.0,12.678722333105966,-23.5,23.5,0,0,False,31.41739273071289
19,gemini-2.5-pro,Gemini 2.5 Pro,1,59.0,133.0,0.44360902255639095,78.5,58.5,82.0,73.0,12.678722333105966,-14.0,14.0,0,0,False,32.79901313781738
19,gemini-2.5-pro,Gemini 2.5 Pro,2,50.0,133.0,0.37593984962406013,78.5,58.5,82.0,73.0,12.678722333105966,-23.0,23.0,0,0,False,34.53748869895935
19,gemini-2.5-pro,Gemini 2.5 Pro,3,82.0,133.0,0.6165413533834586,78.5,58.5,82.0,73.0,12.678722333105966,9.0,9.0,1,0,False,39.34192752838135
19,gemini-2.5-flash,Gemini 2.5 Flash,1,60.5,133.0,0.4548872180451128,78.5,58.5,82.0,73.0,12.678722333105966,-12.5,12.5,0,0,False,25.55975842475891
19,gemini-2.5-flash,Gemini 2.5 Flash,2,85.0,133.0,0.6390977443609023,78.5,58.5,82.0,73.0,12.678722333105966,12.0,12.0,1,0,False,127.1453413963318
19,gemini-2.5-flash,Gemini 2.5 Flash,3,69.0,133.0,0.518796992481203,78.5,58.5,82.0,73.0,12.678722333105966,-4.0,4.0,0,0,False,53.79499554634094
2,gpt-5,GPT-5,1,62.0,133.0,0.46616541353383456,80.0,81.0,89.0,83.33333333333333,4.932882862316247,-21.33333333333333,21.33333333333333,0,1,False,161.8110535144806
2,gpt-5,GPT-5,2,64.0,133.0,0.48120300751879697,80.0,81.0,89.0,83.33333333333333,4.932882862316247,-19.33333333333333,19.33333333333333,0,1,False,190.17208576202395
2,gpt-5,GPT-5,3,63.0,133.0,0.47368421052631576,80.0,81.0,89.0,83.33333333333333,4.932882862316247,-20.33333333333333,20.33333333333333,0,1,False,122.93619227409364
2,gpt-4o,GPT-4o,1,75.5,133.0,0.5676691729323309,80.0,81.0,89.0,83.33333333333333,4.932882862316247,-7.833333333333329,7.833333333333329,0,1,False,8.131916999816895
2,gpt-4o,GPT-4o,2,70.5,133.0,0.5300751879699248,80.0,81.0,89.0,83.33333333333333,4.932882862316247,-12.833333333333329,12.833333333333329,0,1,False,13.646791458129885
2,gpt-4o,GPT-4o,3,63.5,133.0,0.4774436090225564,80.0,81.0,89.0,83.33333333333333,4.932882862316247,-19.83333333333333,19.83333333333333,0,1,False,9.785593032836914
2,global.anthropic.claude-opus-4-6-v1,Claude Opus,1,67.0,133.0,0.5037593984962406,80.0,81.0,89.0,83.33333333333333,4.932882862316247,-16.33333333333333,16.33333333333333,0,1,False,50.29922556877136
2,global.anthropic.claude-opus-4-6-v1,Claude Opus,2,69.0,133.0,0.518796992481203,80.0,81.0,89.0,83.33333333333333,4.932882862316247,-14.333333333333329,14.333333333333329,0,1,False,44.185035705566406
2,global.anthropic.claude-opus-4-6-v1,Claude Opus,3,66.0,133.0,0.49624060150375937,80.0,81.0,89.0,83.33333333333333,4.932882862316247,-17.33333333333333,17.33333333333333,0,1,False,42.07312917709351
2,global.anthropic.claude-sonnet-4-6,Claude Sonnet,1,73.0,133.0,0.5488721804511278,80.0,81.0,89.0,83.33333333333333,4.932882862316247,-10.333333333333329,10.333333333333329,0,1,False,52.32289791107178
2,global.anthropic.claude-sonnet-4-6,Claude Sonnet,2,58.0,133.0,0.43609022556390975,80.0,81.0,89.0,83.33333333333333,4.932882862316247,-25.33333333333333,25.33333333333333,0,1,False,50.5227587223053
2,global.anthropic.claude-sonnet-4-6,Claude Sonnet,3,72.0,133.0,0.5413533834586466,80.0,81.0,89.0,83.33333333333333,4.932882862316247,-11.333333333333329,11.333333333333329,0,1,False,57.099876165390015
2,global.anthropic.claude-haiku-4-5-20251001-v1:0,Claude Haiku,1,60.5,133.0,0.4548872180451128,80.0,81.0,89.0,83.33333333333333,4.932882862316247,-22.83333333333333,22.83333333333333,0,1,False,22.720162630081177
2,global.anthropic.claude-haiku-4-5-20251001-v1:0,Claude Haiku,2,57.5,133.0,0.4323308270676692,80.0,81.0,89.0,83.33333333333333,4.932882862316247,-25.83333333333333,25.83333333333333,0,1,False,23.64986085891724
2,global.anthropic.claude-haiku-4-5-20251001-v1:0,Claude Haiku,3,60.5,133.0,0.4548872180451128,80.0,81.0,89.0,83.33333333333333,4.932882862316247,-22.83333333333333,22.83333333333333,0,1,False,27.96376895904541
2,gemini-2.5-pro,Gemini 2.5 Pro,1,66.0,133.0,0.49624060150375937,80.0,81.0,89.0,83.33333333333333,4.932882862316247,-17.33333333333333,17.33333333333333,0,1,False,32.70762252807617
2,gemini-2.5-pro,Gemini 2.5 Pro,2,60.5,133.0,0.4548872180451128,80.0,81.0,89.0,83.33333333333333,4.932882862316247,-22.83333333333333,22.83333333333333,0,1,False,42.4064199924469
2,gemini-2.5-pro,Gemini 2.5 Pro,3,62.5,133.0,0.4699248120300752,80.0,81.0,89.0,83.33333333333333,4.932882862316247,-20.83333333333333,20.83333333333333,0,1,False,39.82426834106445
2,gemini-2.5-flash,Gemini 2.5 Flash,1,63.5,133.0,0.4774436090225564,80.0,81.0,89.0,83.33333333333333,4.932882862316247,-19.83333333333333,19.83333333333333,0,1,False,55.24764657020569
2,gemini-2.5-flash,Gemini 2.5 Flash,2,66.0,133.0,0.49624060150375937,80.0,81.0,89.0,83.33333333333333,4.932882862316247,-17.33333333333333,17.33333333333333,0,1,False,62.89751815795898
2,gemini-2.5-flash,Gemini 2.5 Flash,3,67.0,133.0,0.5037593984962406,80.0,81.0,89.0,83.33333333333333,4.932882862316247,-16.33333333333333,16.33333333333333,0,1,False,68.48477840423584
20,gpt-5,GPT-5,1,102.0,133.0,0.7669172932330827,114.0,75.0,115.0,101.33333333333333,22.810816147900834,0.6666666666666714,0.6666666666666714,2,2,False,121.57687568664552
20,gpt-5,GPT-5,2,112.0,133.0,0.8421052631578947,114.0,75.0,115.0,101.33333333333333,22.810816147900834,10.666666666666671,10.666666666666671,3,2,False,131.4859902858734
20,gpt-5,GPT-5,3,108.0,133.0,0.8120300751879699,114.0,75.0,115.0,101.33333333333333,22.810816147900834,6.666666666666671,6.666666666666671,3,2,False,125.58864164352416
20,gpt-4o,GPT-4o,1,102.0,133.0,0.7669172932330827,114.0,75.0,115.0,101.33333333333333,22.810816147900834,0.6666666666666714,0.6666666666666714,2,2,False,6.402835369110107
20,gpt-4o,GPT-4o,2,102.0,133.0,0.7669172932330827,114.0,75.0,115.0,101.33333333333333,22.810816147900834,0.6666666666666714,0.6666666666666714,2,2,False,6.1737961769104
20,gpt-4o,GPT-4o,3,93.0,133.0,0.6992481203007519,114.0,75.0,115.0,101.33333333333333,22.810816147900834,-8.333333333333329,8.333333333333329,1,2,False,7.130261182785034
20,global.anthropic.claude-opus-4-6-v1,Claude Opus,1,100.0,133.0,0.7518796992481203,114.0,75.0,115.0,101.33333333333333,22.810816147900834,-1.3333333333333286,1.3333333333333286,2,2,False,50.16693377494812
20,global.anthropic.claude-opus-4-6-v1,Claude Opus,2,98.0,133.0,0.7368421052631579,114.0,75.0,115.0,101.33333333333333,22.810816147900834,-3.3333333333333286,3.3333333333333286,2,2,False,50.61392331123352
20,global.anthropic.claude-opus-4-6-v1,Claude Opus,3,97.0,133.0,0.7293233082706767,114.0,75.0,115.0,101.33333333333333,22.810816147900834,-4.333333333333329,4.333333333333329,2,2,False,49.6298725605011
20,global.anthropic.claude-sonnet-4-6,Claude Sonnet,1,91.0,133.0,0.6842105263157895,114.0,75.0,115.0,101.33333333333333,22.810816147900834,-10.333333333333329,10.333333333333329,1,2,False,48.41634297370911
20,global.anthropic.claude-sonnet-4-6,Claude Sonnet,2,97.0,133.0,0.7293233082706767,114.0,75.0,115.0,101.33333333333333,22.810816147900834,-4.333333333333329,4.333333333333329,2,2,False,58.60286784172058
20,global.anthropic.claude-sonnet-4-6,Claude Sonnet,3,101.0,133.0,0.7593984962406015,114.0,75.0,115.0,101.33333333333333,22.810816147900834,-0.3333333333333286,0.3333333333333286,2,2,False,47.94039487838745
20,global.anthropic.claude-haiku-4-5-20251001-v1:0,Claude Haiku,1,90.0,133.0,0.6766917293233082,114.0,75.0,115.0,101.33333333333333,22.810816147900834,-11.333333333333329,11.333333333333329,1,2,False,25.105852603912357
20,global.anthropic.claude-haiku-4-5-20251001-v1:0,Claude Haiku,2,88.0,133.0,0.6616541353383458,114.0,75.0,115.0,101.33333333333333,22.810816147900834,-13.333333333333329,13.333333333333329,1,2,False,23.599153757095337
20,global.anthropic.claude-haiku-4-5-20251001-v1:0,Claude Haiku,3,90.0,133.0,0.6766917293233082,114.0,75.0,115.0,101.33333333333333,22.810816147900834,-11.333333333333329,11.333333333333329,1,2,False,28.90493679046631
20,gemini-2.5-pro,Gemini 2.5 Pro,1,93.0,133.0,0.6992481203007519,114.0,75.0,115.0,101.33333333333333,22.810816147900834,-8.333333333333329,8.333333333333329,1,2,False,31.46039652824402
20,gemini-2.5-pro,Gemini 2.5 Pro,2,91.0,133.0,0.6842105263157895,114.0,75.0,115.0,101.33333333333333,22.810816147900834,-10.333333333333329,10.333333333333329,1,2,False,38.91536331176758
20,gemini-2.5-pro,Gemini 2.5 Pro,3,94.0,133.0,0.706766917293233,114.0,75.0,115.0,101.33333333333333,22.810816147900834,-7.333333333333329,7.333333333333329,2,2,False,29.93456792831421
20,gemini-2.5-flash,Gemini 2.5 Flash,1,94.0,133.0,0.706766917293233,114.0,75.0,115.0,101.33333333333333,22.810816147900834,-7.333333333333329,7.333333333333329,2,2,False,85.77570295333862
20,gemini-2.5-flash,Gemini 2.5 Flash,2,97.0,133.0,0.7293233082706767,114.0,75.0,115.0,101.33333333333333,22.810816147900834,-4.333333333333329,4.333333333333329,2,2,False,90.26277446746826
20,gemini-2.5-flash,Gemini 2.5 Flash,3,93.0,133.0,0.6992481203007519,114.0,75.0,115.0,101.33333333333333,22.810816147900834,-8.333333333333329,8.333333333333329,1,2,False,54.74923372268677
21,gpt-5,GPT-5,1,97.0,133.0,0.7293233082706767,103.0,63.0,105.0,90.33333333333333,23.692474191889147,6.666666666666671,6.666666666666671,2,1,False,98.82494163513184
21,gpt-5,GPT-5,2,94.0,133.0,0.706766917293233,103.0,63.0,105.0,90.33333333333333,23.692474191889147,3.6666666666666714,3.6666666666666714,2,1,False,137.85823225975037
